"431469,12.02,24.01,9.2283,350.2,31.925,23.925,1016.577,0,249,101.2"
"431470,12.04,24.02,6.6379,336.9,32.1,23.8,1016.577,0,248.6,88.3"
"431471,12.04,24.02,8.5807,2.2,32.825,23.825,1016.577,0,249,113.2"
"431472,12.03,24.03,7.6093,3.8,32.5,23.75,1016.577,0,248.4,115.4"
"431473,12.03,24.03,5.0189,347.7,33.35,23.625,1016.577,0,249,98.7"
"431474,12.02,24.04,4.3713,12.3,31.4,23.675,1016.577,0,249.3,123"
"431475,12.02,24.04,3.0761,53.2,32.45,23.375,1016.577,0,249.5,163.7"
"431476,12.03,24.05,5.9903,34.5,32.875,23.425,1016.453,0,250.7,143.8"
"431477,12.02,24.06,5.0189,46.9,33.275,23.35,1016.577,0,249.8,157.1"
"431478,12.01,24.06,5.3427,23.9,33.225,23.3,1016.577,0,250.7,133.2"
"431479,12.03,24.07,2.1047,321.6,33.95,23.5,1016.702,0,247.6,74"
"431480,12.04,24.07,2.4285,53.8,32.775,23.725,1016.453,0,251.2,162.6"
"431481,12.03,24.07,8.9045,307.7,31.575,23.825,1016.577,0,250.2,57.5"
"431482,12.04,24.08,9.2283,347.2,29.95,23.9,1016.453,0,249.1,98.1"
"431483,12.04,24.08,7.9331,21.2,29.825,24.025,1016.577,0,249,132.2"
"431484,12.03,24.08,6.3141,339.1,31.95,24.125,1016.453,0,249.8,89.3"
"431485,12.03,24.09,4.3713,320.6,32.175,24.075,1016.453,0,250.5,70.1"
"431486,12.02,24.09,6.6379,338.2,31.3,24.025,1016.453,0,249.7,88.5"
"431487,12.04,24.09,5.9903,39.9,33.225,24.1,1016.453,0,251.2,148.7"
